MonitoringLocationIdentifier,CharacteristicName,ResultMeasure.MeasureUnitCode,count,begin_datetime,end_datetime,max,station_nm,agency_cd,site_no,dec_lat_va,dec_lon_va,hucCd,OrganizationIdentifier,OrganizationFormalName,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure.MeasureValue,DrainageAreaMeasure.MeasureUnitCode,ContributingDrainageAreaMeasure.MeasureValue,ContributingDrainageAreaMeasure.MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure.MeasureValue,HorizontalAccuracyMeasure.MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure.MeasureValue,VerticalMeasure.MeasureUnitCode,VerticalAccuracyMeasure.MeasureValue,VerticalAccuracyMeasure.MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure.MeasureValue,WellDepthMeasure.MeasureUnitCode,WellHoleDepthMeasure.MeasureValue,WellHoleDepthMeasure.MeasureUnitCode,ProviderName,begin_date,end_date,date_range_interval,date_range_yrs
21VASWCB-3-THO006.50,Nitrogen,mg/l,92,NA,NA,0.97,Rt. # 729  (Richmond Rd),21VASWCB,21VASWCB-3-THO006.50,38.62810000000001,-78.0633,02080103,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,Rt. # 729  (Richmond Rd),River/Stream,"At gauge 01663000 - Thornton River near Laurel Mills, Va. GAGE PERIOD OF RECORD 1943 TO 1956",02080103,NA,NA,NA,NA,38.62810000000001,-78.0633,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Topographic Map Interpolation,SEALV,US,51,157,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2003-08-07,2019-09-23,508982400,16.128678986995205
21VASWCB-3-THO014.37,Nitrogen,mg/l,88,NA,NA,1.1900000000000004,Rt. # 626  (Wharton Hollow Rd),21VASWCB,21VASWCB-3-THO014.37,38.6543,-78.1311,02080103,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,Rt. # 626  (Wharton Hollow Rd),River/Stream,NA,02080103,NA,NA,NA,NA,38.6543,-78.1311,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Topographic Map Interpolation,SEALV,US,51,157,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2003-08-07,2019-09-23,508982400,16.128678986995205
21VASWCB-6CMFH013.21,Nitrogen,mg/l,105,NA,NA,3.56,RT 803 BRIDGE APPROXIMATELY 2 MILES WEST,21VASWCB,21VASWCB-6CMFH013.21,36.713300000000004,-81.8189,06010102,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,RT 803 BRIDGE APPROXIMATELY 2 MILES WEST,River/Stream,Class IV; near USGS gage 03475000.,06010102,NA,NA,NA,NA,36.713300000000004,-81.8189,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,191,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2003-08-18,2019-10-03,508896000,16.12594113620808
21VASWCB-3-MOT000.39,Nitrogen,mg/l,38,NA,NA,1.05,MOTTS RUN RESERVOIR - 100' from Dam,21VASWCB,21VASWCB-3-MOT000.39,38.3122,-77.54690000000001,02080104,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,MOTTS RUN RESERVOIR - 100' from Dam,Reservoir,"Lake Station CY08/09, CY13/14, CY19/20 - jst",02080104,NA,NA,NA,NA,38.3122,-77.54690000000001,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Topographic Map Interpolation,SEALV,US,51,177,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2003-07-28,2019-09-12,508896000,16.12594113620808
21VASWCB-3-MOT001.19,Nitrogen,mg/l,14,NA,NA,0.89,MOTTS RUN RESERVOIR - Upper,21VASWCB,21VASWCB-3-MOT001.19,38.3169,-77.5603,02080104,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,MOTTS RUN RESERVOIR - Upper,Reservoir,"lake station CY13/14, CY19/20  - jst",02080104,NA,NA,NA,NA,38.3169,-77.5603,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Topographic Map Interpolation,SEALV,US,51,177,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2003-07-28,2019-09-12,508896000,16.12594113620808
21VASWCB-8-PCT002.29,Nitrogen,mg/l,98,NA,NA,3.74,Rt. # 601   (Penola Rd),21VASWCB,21VASWCB-8-PCT002.29,37.9556,-77.3681,02080105,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,Rt. # 601   (Penola Rd),River/Stream,NA,02080105,NA,NA,NA,NA,37.9556,-77.3681,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Topographic Map Interpolation,SEALV,US,51,033,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2003-08-05,2019-09-19,508809600,16.123203285420942
21VASWCB-8-STH004.37,Nitrogen,mg/l,84,NA,NA,1.1,Rt. # 638   (S River Rd),21VASWCB,21VASWCB-8-STH004.37,38.0525,-77.4397,02080105,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,Rt. # 638   (S River Rd),River/Stream,NA,02080105,NA,NA,NA,NA,38.0525,-77.4397,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Topographic Map Interpolation,SEALV,US,51,033,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2003-08-05,2019-09-19,508809600,16.123203285420942
21VASWCB-8-POR008.97,Nitrogen,mg/l,218,NA,NA,0.9500000000000002,Rt. # 208   (Courthouse Rd),21VASWCB,21VASWCB-8-POR008.97,38.1711,-77.5953,02080105,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,Rt. # 208   (Courthouse Rd),River/Stream,CB NON TIDAL Collocated with 01673800,02080105,NA,NA,NA,NA,38.1711,-77.5953,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Topographic Map Interpolation,SEALV,US,51,177,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2003-07-08,2019-08-21,508723200,16.12046543463381
21VASWCB-8-MTA001.69,Nitrogen,mg/l,108,NA,NA,1.12,Rt. # 632   (Edgehill Academy Rd),21VASWCB,21VASWCB-8-MTA001.69,38.103100000000005,-77.48140000000001,02080105,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,Rt. # 632   (Edgehill Academy Rd),River/Stream,CY17/19 biological monitoring return station from CY00- BDS CMPI reference station CY2019-  BDS,02080105,NA,NA,NA,NA,38.103100000000005,-77.48140000000001,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Topographic Map Interpolation,SEALV,US,51,033,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2003-07-08,2019-08-21,508723200,16.12046543463381
21VASWCB-7-THG000.36,Nitrogen,mg/l,106,NA,NA,0.9,PIER AT END OF RT. 666,21VASWCB,21VASWCB-7-THG000.36,37.3672,-75.9853,02080111,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,PIER AT END OF RT. 666,Estuary,NA,02080111,NA,NA,NA,NA,37.3672,-75.9853,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,131,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2003-08-12,2019-09-25,508723200,16.12046543463381
21VASWCB-7-CCH000.43,Nitrogen,mg/l,104,NA,NA,0.9400000000000002,AT BOAT RAMP,21VASWCB,21VASWCB-7-CCH000.43,37.2646,-76.0163,02080111,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,AT BOAT RAMP,Estuary,NA,02080111,NA,NA,NA,NA,37.2646,-76.0163,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,131,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2003-08-12,2019-09-25,508723200,16.12046543463381
21VASWCB-3-URB001.00,Nitrogen,mg/l,99,NA,NA,0.8300000000000002,"URBANNA CR, RT. 602/227 BRIDGE",21VASWCB,21VASWCB-3-URB001.00,37.632400000000004,-76.57209999999999,02080104,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,"URBANNA CR, RT. 602/227 BRIDGE",Estuary,NA,02080104,NA,NA,NA,NA,37.632400000000004,-76.57209999999999,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,119,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2003-07-30,2019-09-12,508723200,16.12046543463381
21VASWCB-4AROA097.46,Nitrogen,mg/l,98,NA,NA,1.27,ROANOKE R @ BROOKNEAL boat ramp,21VASWCB,21VASWCB-4AROA097.46,37.0403,-78.9514,03010102,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,ROANOKE R @ BROOKNEAL boat ramp,River/Stream,Gage# 02062500,03010102,NA,NA,NA,NA,37.0403,-78.9514,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,031,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2003-08-12,2019-09-25,508723200,16.12046543463381
21VASWCB-3-BRD000.62,Nitrogen,mg/l,97,NA,NA,1.29,"Broad Creek, off Timberneck Rd",21VASWCB,21VASWCB-3-BRD000.62,37.55779999999999,-76.32,02080104,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,"Broad Creek, off Timberneck Rd",Estuary,NA,02080104,NA,NA,NA,NA,37.55779999999999,-76.32,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,119,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2003-07-30,2019-09-12,508723200,16.12046543463381
21VASWCB-1AOPE036.13,Nitrogen,mg/l,114,NA,NA,10.52,RT. 655 BRIDGE (FREDERICK COUNTY),21VASWCB,21VASWCB-1AOPE036.13,39.1478,-78.09060000000001,02070004,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,RT. 655 BRIDGE (FREDERICK COUNTY),River/Stream,NA,02070004,NA,NA,NA,NA,39.1478,-78.09060000000001,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,069,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2003-07-28,2019-09-09,508636800,16.117727583846683
21VASWCB-1BSHN022.63,Nitrogen,mg/l,109,NA,NA,2.5,"RT. 7 BRIDGE,DGIF Boat Launch",21VASWCB,21VASWCB-1BSHN022.63,39.1242,-77.8919,02070007,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,"RT. 7 BRIDGE,DGIF Boat Launch",River/Stream,"closest gage downstream several miles at USGS 01636500 SHENANDOAH RIVER AT MILLVILLE, WV",02070007,NA,NA,NA,NA,39.1242,-77.8919,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,043,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2003-07-28,2019-09-09,508636800,16.117727583846683
21VASWCB-9-STE002.41,Nitrogen,mg/l,99,NA,NA,3.54,Rte. 705 Bridge,21VASWCB,21VASWCB-9-STE002.41,37.1839,-80.50110000000001,05050001,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,Rte. 705 Bridge,River/Stream,"NE59, Survey Program changed from AQ to TM in Yearly Runs Schedule on 7/3/02.",05050001,NA,NA,NA,NA,37.1839,-80.50110000000001,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,121,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2003-07-31,2019-09-12,508636800,16.117727583846683
21VASWCB-2-NWB007.04,Nitrogen,mg/l,35,NA,NA,0.77,"LAKE BURNT MILLS STA1 MIDLAKE, 100M. FR.",21VASWCB,21VASWCB-2-NWB007.04,36.8394,-76.62939999999999,02080208,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,"LAKE BURNT MILLS STA1 MIDLAKE, 100M. FR.",Reservoir,NA,02080208,NA,NA,NA,NA,36.8394,-76.62939999999999,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,800,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2003-07-30,2019-09-11,508636800,16.117727583846683
21VASWCB-7-GAR001.80,Nitrogen,mg/l,104,NA,NA,1.45,BOAT RAMP AT END OF RTE. 680,21VASWCB,21VASWCB-7-GAR001.80,37.775800000000004,-75.5586,02040304,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,BOAT RAMP AT END OF RTE. 680,Estuary,NA,02040304,NA,NA,NA,NA,37.775800000000004,-75.5586,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,001,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2003-08-21,2019-10-02,508550400,16.114989733059556
21VASWCB-7-LTM000.80,Nitrogen,mg/l,97,NA,NA,3.15,END OF PIER AT TRAILS END CAMPGROUND,21VASWCB,21VASWCB-7-LTM000.80,37.949999999999996,-75.45060000000001,02040303,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,END OF PIER AT TRAILS END CAMPGROUND,Estuary,NA,02040303,NA,NA,NA,NA,37.949999999999996,-75.45060000000001,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,001,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2003-08-21,2019-10-02,508550400,16.114989733059556
21VASWCB-6BGUE006.50,Nitrogen,mg/l,95,NA,NA,3.01,Guest River Bridge #1058 on Rt. 72,21VASWCB,21VASWCB-6BGUE006.50,36.929500000000004,-82.4563,06010205,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,Guest River Bridge #1058 on Rt. 72,River/Stream,"Class IV; historical data available prior to September 1999, station was temporarily moved to 6BGUE000.05 from 1/11/99 to 7/14/99.;",06010205,NA,NA,NA,NA,36.929500000000004,-82.4563,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,195,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2003-08-20,2019-10-01,508550400,16.114989733059556
21VASWCB-1ALOG001.20,Nitrogen,mg/l,115,NA,NA,2.27,"PIER, END OF RT. 712 (NORTHUMBERLAND COU",21VASWCB,21VASWCB-1ALOG001.20,37.993100000000005,-76.54060000000001,02070011,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,"PIER, END OF RT. 712 (NORTHUMBERLAND COU",Estuary,NA,02070011,NA,NA,NA,NA,37.993100000000005,-76.54060000000001,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,133,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2003-08-04,2019-09-12,508291200,16.10677618069815
21VASWCB-5AMHN052.34,Nitrogen,mg/l,112,NA,NA,1.45,Meherrin River at RT. 301 BRIDGE,21VASWCB,21VASWCB-5AMHN052.34,36.6899,-77.54140000000001,03010204,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,Meherrin River at RT. 301 BRIDGE,River/Stream,GAGE 02052000,03010204,NA,NA,NA,NA,36.6899,-77.54140000000001,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,595,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2003-07-14,2019-08-22,508291200,16.10677618069815
21VASWCB-5ASTO001.20,Nitrogen,mg/l,103,NA,NA,1.1700000000000004,RT. 301 S (WESTERN MOST BRIDGE SUSSEX CO,21VASWCB,21VASWCB-5ASTO001.20,36.9501,-77.3929,03010201,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,RT. 301 S (WESTERN MOST BRIDGE SUSSEX CO,River/Stream,NA,03010201,NA,NA,NA,NA,36.9501,-77.3929,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,183,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2003-07-14,2019-08-22,508291200,16.10677618069815
21VASWCB-1ACOA001.44,Nitrogen,mg/l,99,NA,NA,1.2,"Coan River, at PIER, END OF RT. 614",21VASWCB,21VASWCB-1ACOA001.44,37.9831,-76.46920000000001,02070011,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,"Coan River, at PIER, END OF RT. 614",Estuary,NA,02070011,NA,NA,NA,NA,37.9831,-76.46920000000001,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,133,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2003-08-04,2019-09-12,508291200,16.10677618069815
21VASWCB-5ANTW155.06,Nitrogen,mg/l,99,NA,NA,3.4899999999999998,"NOTTOWAY RIVER, RT. 625 BRIDGE",21VASWCB,21VASWCB-5ANTW155.06,37.1158,-78.2353,03010201,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,"NOTTOWAY RIVER, RT. 625 BRIDGE",River/Stream,NA,03010201,NA,NA,NA,NA,37.1158,-78.2353,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,111,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2003-09-08,2019-10-17,508291200,16.10677618069815
21VASWCB-7-COC001.61,Nitrogen,mg/l,99,NA,NA,4.44,"DOCK AT END MAIN ST., REEDVILLE",21VASWCB,21VASWCB-7-COC001.61,37.837199999999996,-76.2796,02080102,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,"DOCK AT END MAIN ST., REEDVILLE",Estuary,NA,02080102,NA,NA,NA,NA,37.837199999999996,-76.2796,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,133,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2003-08-04,2019-09-12,508291200,16.10677618069815
21VASWCB-1ALIS002.00,Nitrogen,mg/l,97,NA,NA,1.04,"MID-CHANNEL,SUNNYBANK FERRY ROUTE,NORTHU",21VASWCB,21VASWCB-1ALIS002.00,37.8886,-76.2686,02080102,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,"MID-CHANNEL,SUNNYBANK FERRY ROUTE,NORTHU",Estuary,NA,02080102,NA,NA,NA,NA,37.8886,-76.2686,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,133,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2003-08-04,2019-09-12,508291200,16.10677618069815
21VASWCB-5ANTW078.20,Nitrogen,mg/l,93,NA,NA,1.1800000000000004,RT. 301 BRIDGE S OF STONY CREEK,21VASWCB,21VASWCB-5ANTW078.20,36.899,-77.40050000000001,03010201,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,RT. 301 BRIDGE S OF STONY CREEK,River/Stream,Dangerous station....use dissgression.,03010201,NA,NA,NA,NA,36.899,-77.40050000000001,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,183,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2003-07-14,2019-08-22,508291200,16.10677618069815
21VASWCB-4AMEE004.90,Nitrogen,mg/l,107,NA,NA,5.08,Rt. 697 Bridge,21VASWCB,21VASWCB-4AMEE004.90,37.09310000000001,-79.8356,03010101,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,Rt. 697 Bridge,River/Stream,"RU23, changed to trend 2009",03010101,NA,NA,NA,NA,37.09310000000001,-79.8356,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,067,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2003-08-20,2019-09-26,508118400,16.101300479123886
21VASWCB-4ABSF001.15,Nitrogen,mg/l,102,NA,NA,1.6800000000000004,RT. 641 BRIDGE,21VASWCB,21VASWCB-4ABSF001.15,37.0131,-80.0344,03010101,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,RT. 641 BRIDGE,River/Stream,"RU21, CHANGED TO TREND 2009",03010101,NA,NA,NA,NA,37.0131,-80.0344,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,067,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2003-08-20,2019-09-26,508118400,16.101300479123886
21VASWCB-4ABWR045.80,Nitrogen,mg/l,99,NA,NA,2.4699999999999998,Rt. 812 Bridge (Franklin Co.),21VASWCB,21VASWCB-4ABWR045.80,37.0344,-79.9097,03010101,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,Rt. 812 Bridge (Franklin Co.),River/Stream,RU22 CHANGED TO TREND 2009,03010101,NA,NA,NA,NA,37.0344,-79.9097,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,067,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2003-08-20,2019-09-26,508118400,16.101300479123886
21VASWCB-4ABNR000.40,Nitrogen,mg/l,98,NA,NA,1.55,Rt 740 Bridge Franklin Co.,21VASWCB,21VASWCB-4ABNR000.40,37.030300000000004,-80.02669999999999,03010101,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,Rt 740 Bridge Franklin Co.,River/Stream,"RU20, CHANGED TO TREND 2009",03010101,NA,NA,NA,NA,37.030300000000004,-80.02669999999999,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,067,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2003-08-20,2019-09-26,508118400,16.101300479123886
21VASWCB-4ABWR019.75,Nitrogen,mg/l,96,NA,NA,2.08,Rt. 834 Bridge (DGIF ramp),21VASWCB,21VASWCB-4ABWR019.75,37.0561,-79.7594,03010101,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,Rt. 834 Bridge (DGIF ramp),River/Stream,"RU24, Gage: 02056900",03010101,NA,NA,NA,NA,37.0561,-79.7594,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,067,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2003-08-20,2019-09-26,508118400,16.101300479123886
21VASWCB-4ABWR061.20,Nitrogen,mg/l,96,NA,NA,2.56,RT. 641 BR(FRANKLIN CO),21VASWCB,21VASWCB-4ABWR061.20,37.0247,-80.02329999999999,03010101,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,RT. 641 BR(FRANKLIN CO),River/Stream,RU22 CHANGED TO TREND 2009,03010101,NA,NA,NA,NA,37.0247,-80.02329999999999,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,067,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2003-08-20,2019-09-26,508118400,16.101300479123886
21VASWCB-3-RPP110.57,Nitrogen,mg/l,127,NA,NA,2.1,Rt. # 1  (Jefferson Davis Hwy),21VASWCB,21VASWCB-3-RPP110.57,38.32,-77.4717,02080104,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,Rt. # 1  (Jefferson Davis Hwy),River/Stream,Trend Fall line station; TMDL station FY06 (BST) - jst,02080104,NA,NA,NA,NA,38.32,-77.4717,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Topographic Map Interpolation,SEALV,US,51,179,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2003-07-16,2019-08-21,508032000,16.09856262833675
21VASWCB-1BNFS070.67,Nitrogen,mg/l,109,NA,NA,4.2,Rt. 698 Bridge at G. S.in Mt. Jackson,21VASWCB,21VASWCB-1BNFS070.67,38.745900000000006,-78.63869999999999,02070006,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,Rt. 698 Bridge at G. S.in Mt. Jackson,River/Stream,Coords - dhs 15Jan03; Collocated with gauge 01633000 (1943-2001),02070006,NA,NA,NA,NA,38.745900000000006,-78.63869999999999,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,171,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2003-08-06,2019-09-11,508032000,16.09856262833675
21VASWCB-6BPOW138.91,Nitrogen,mg/l,100,NA,NA,1.3800000000000001,Bri. # 6044 on Rt. 654 off 622,21VASWCB,21VASWCB-6BPOW138.91,36.6536,-83.137200000000007,06010206,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,Bri. # 6044 on Rt. 654 off 622,River/Stream,Class IV; near USGS gage 03531500.,06010206,NA,NA,NA,NA,36.6536,-83.137200000000007,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,105,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2003-08-26,2019-10-01,508032000,16.09856262833675
21VASWCB-3-RPP150.32,Nitrogen,mg/l,73,NA,NA,4.73,Rt. # 651/621  (Freemans Ford Rd),21VASWCB,21VASWCB-3-RPP150.32,38.5828,-77.87579999999998,02080103,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,Rt. # 651/621  (Freemans Ford Rd),River/Stream,Trend station changed to watershed station CY07; watershed station CY15  - jst Bacteria Special Study station CY18  -  jst,02080103,NA,NA,NA,NA,38.5828,-77.87579999999998,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Topographic Map Interpolation,SEALV,US,51,047,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2003-07-17,2019-08-21,507945600,16.095824777549623
21VASWCB-4ADAN075.22,Nitrogen,mg/l,125,NA,NA,1.29,RT. 880 BRIDGE AT STATE LINE,21VASWCB,21VASWCB-4ADAN075.22,36.5417,-79.6052,03010103,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,RT. 880 BRIDGE AT STATE LINE,River/Stream,UPSTREAM GAGE AT WENTWORTH NC 02071000 Gage# 02075000 PERIOD OF RECORD 1934 TO 1995,03010103,NA,NA,NA,NA,36.5417,-79.6052,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,143,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2003-07-09,2019-08-12,507859200,16.093086926762492
21VASWCB-4ABMA002.00,Nitrogen,mg/l,98,NA,NA,1.06,RT. 58 BRIDGE,21VASWCB,21VASWCB-4ABMA002.00,36.6403,-78.6486,03010104,21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,RT. 58 BRIDGE,River/Stream,NA,03010104,NA,NA,NA,NA,36.6403,-78.6486,24000,100,ft,Interpolation-Map,NAD83,0,ft,NA,NA,Other,UNKWN,US,51,117,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2003-07-08,2019-08-08,507600000,16.08487337440109
