MonitoringLocationIdentifier,CharacteristicName,ResultMeasure.MeasureUnitCode,count,begin_datetime,end_datetime,max,station_nm,agency_cd,site_no,dec_lat_va,dec_lon_va,hucCd,OrganizationIdentifier,OrganizationFormalName,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure.MeasureValue,DrainageAreaMeasure.MeasureUnitCode,ContributingDrainageAreaMeasure.MeasureValue,ContributingDrainageAreaMeasure.MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure.MeasureValue,HorizontalAccuracyMeasure.MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure.MeasureValue,VerticalMeasure.MeasureUnitCode,VerticalAccuracyMeasure.MeasureValue,VerticalAccuracyMeasure.MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure.MeasureValue,WellDepthMeasure.MeasureUnitCode,WellHoleDepthMeasure.MeasureValue,WellHoleDepthMeasure.MeasureUnitCode,ProviderName,begin_date,end_date,date_range_interval,date_range_yrs
21SC60WQ_WQX-B-075,Nitrogen,mg/l,172,2001-07-30T15:50:00Z,2018-01-22T14:13:00Z,2.36,SANDY RVR AT SC 215 2.5 MI AB JCT WITH BROAD RVR,21SC60WQ_WQX,21SC60WQ_WQX-B-075,34.5932939,-81.3927553,03050106,21SC60WQ_WQX,South Carolina Department of Health and Environmental Control,SANDY RVR AT SC 215 2.5 MI AB JCT WITH BROAD RVR,River/Stream,SANDY RVR AT SC 215 2.5 MI AB JCT WITH BROAD RVR,03050106,NA,NA,NA,NA,34.5932939,-81.3927553,NA,NA,NA,GPS Code (Pseudo Range) Differential,WGS84,NA,NA,NA,NA,NA,NA,US,45,023,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-07-30,2018-01-22,520128000,16.48186173853525
21SC60WQ_WQX-CSTL-071,Nitrogen,mg/l,134,2001-06-20T14:10:00Z,2017-12-13T13:42:00Z,3.2870000000000004,HORSESHOE CREEK AT SC 64,21SC60WQ_WQX,21SC60WQ_WQX-CSTL-071,32.8128252,-80.5319922,03050207,21SC60WQ_WQX,South Carolina Department of Health and Environmental Control,HORSESHOE CREEK AT SC 64,River/Stream,HORSESHOE CREEK AT SC 64,03050207,NA,NA,NA,NA,32.8128252,-80.5319922,NA,NA,NA,GPS Code (Pseudo Range) Differential,WGS84,NA,NA,NA,NA,NA,NA,US,45,029,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-06-20,2017-12-13,520128000,16.48186173853525
21SC60WQ_WQX-PD-348,Nitrogen,mg/l,146,2001-06-21T16:30:00Z,2017-12-11T15:52:00Z,1.54,LITTLE PEE DEE RIVER AT S-17-72,21SC60WQ_WQX,21SC60WQ_WQX-PD-348,34.266329,-79.2162241,03040204,21SC60WQ_WQX,South Carolina Department of Health and Environmental Control,LITTLE PEE DEE RIVER AT S-17-72,River/Stream,LITTLE PEE DEE RIVER AT S-17-72,03040204,NA,NA,NA,NA,34.266329,-79.2162241,NA,NA,NA,GPS Code (Pseudo Range) Differential,WGS84,NA,NA,NA,NA,NA,NA,US,45,033,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-06-21,2017-12-11,519868800,16.473648186173854
21SC60WQ_WQX-MD-248,Nitrogen,mg/l,234,2001-06-18T15:48:00Z,2017-12-07T15:35:00Z,2.863,COOPER RIVER AT MARK CLARK BRIDGE -I-526,21SC60WQ_WQX,21SC60WQ_WQX-MD-248,32.8905489,-79.9626969,03050201,21SC60WQ_WQX,South Carolina Department of Health and Environmental Control,COOPER RIVER AT MARK CLARK BRIDGE -I-526,Estuary,COOPER RIVER AT MARK CLARK BRIDGE -I-526,03050201,NA,NA,NA,NA,32.8905489,-79.9626969,NA,NA,NA,GPS Code (Pseudo Range) Differential,WGS84,NA,NA,NA,NA,NA,NA,US,45,015,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-06-18,2017-12-07,519782400,16.470910335386723
21SC60WQ_WQX-PD-350,Nitrogen,mg/l,154,2001-06-19T17:17:00Z,2017-12-05T14:30:00Z,10.139999999999999,LITTLE PEE DEE RIVER OFF END OF S-26-135 AT PUNCHBOWL LANDING,21SC60WQ_WQX,21SC60WQ_WQX-PD-350,33.7567715,-79.2187728,03040204,21SC60WQ_WQX,South Carolina Department of Health and Environmental Control,LITTLE PEE DEE RIVER OFF END OF S-26-135 AT PUNCHBOWL LANDING,River/Stream,LITTLE PEE DEE RIVER OFF END OF S-26-135 AT PUNCHBOWL LANDING,03040204,NA,NA,NA,NA,33.7567715,-79.2187728,NA,NA,NA,GPS Code (Pseudo Range) Differential,WGS84,NA,NA,NA,NA,NA,NA,US,45,051,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-06-19,2017-12-05,519523200,16.462696783025326
21SC60WQ_WQX-PD-227,Nitrogen,mg/l,180,2001-06-20T16:10:00Z,2017-12-05T15:31:00Z,7.42,BLACK RVR AT S-45-35 8.6 MI NW OF KINGSTREE,21SC60WQ_WQX,21SC60WQ_WQX-PD-227,33.7212642,-79.9541446,03040205,21SC60WQ_WQX,South Carolina Department of Health and Environmental Control,BLACK RVR AT S-45-35 8.6 MI NW OF KINGSTREE,River/Stream,BLACK RVR AT S-45-35 8.6 MI NW OF KINGSTREE,03040205,NA,NA,NA,NA,33.7212642,-79.9541446,NA,NA,NA,GPS Code (Pseudo Range) Differential,WGS84,NA,NA,NA,NA,NA,NA,US,45,089,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-06-20,2017-12-05,519436800,16.459958932238195
21SC60WQ_WQX-CW-033,Nitrogen,mg/l,152,2002-01-31T18:00:00Z,2018-07-16T18:30:00Z,3.1,CEDAR CK RESERVOIR 100 M N OF DAM,21SC60WQ_WQX,21SC60WQ_WQX-CW-033,34.5426516,-80.8777376,03050103,21SC60WQ_WQX,South Carolina Department of Health and Environmental Control,CEDAR CK RESERVOIR 100 M N OF DAM,Lake,CEDAR CK RESERVOIR 100 M N OF DAM,03050103,NA,NA,NA,NA,34.5426516,-80.8777376,NA,NA,NA,GPS Code (Pseudo Range) Differential,WGS84,NA,NA,NA,NA,NA,NA,US,45,039,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2002-01-31,2018-07-16,519264000,16.45448323066393
21SC60WQ_WQX-PD-097,Nitrogen,NA,88,2001-06-25T16:40:00Z,2017-12-05T13:59:00Z,-Inf,CATFISH CANAL AT S-34-34 6 MI SW OF MARION,21SC60WQ_WQX,21SC60WQ_WQX-PD-097,34.1002512,-79.4379981,03040201,21SC60WQ_WQX,South Carolina Department of Health and Environmental Control,CATFISH CANAL AT S-34-34 6 MI SW OF MARION,River/Stream,CATFISH CANAL AT S-34-34 6 MI SW OF MARION,03040201,NA,NA,NA,NA,34.1002512,-79.4379981,NA,NA,NA,GPS Code (Pseudo Range) Differential,WGS84,NA,NA,NA,NA,NA,NA,US,45,067,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-06-25,2017-12-05,519004800,16.44626967830253
21SC60WQ_WQX-S-093,Nitrogen,mg/l,264,2001-07-26T15:30:00Z,2018-01-04T13:53:00Z,16.84,NINETY SIX CK AT SC 702 5.2 MI ESE OF 96,21SC60WQ_WQX,21SC60WQ_WQX-S-093,34.1642138,-81.9340275,03050109,21SC60WQ_WQX,South Carolina Department of Health and Environmental Control,NINETY SIX CK AT SC 702 5.2 MI ESE OF 96,River/Stream,NINETY SIX CK AT SC 702 5.2 MI ESE OF 96,03050109,NA,NA,NA,NA,34.1642138,-81.9340275,NA,NA,NA,GPS Code (Pseudo Range) Differential,WGS84,NA,NA,NA,NA,NA,NA,US,45,047,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-07-26,2018-01-04,518918400,16.4435318275154
21SC60WQ_WQX-C-070,Nitrogen,mg/l,210,2001-08-28T14:10:00Z,2018-02-06T17:08:00Z,3.1,CONGAREE CK AT S-32-66,21SC60WQ_WQX,21SC60WQ_WQX-C-070,33.9373277,-81.0322639,03050110,21SC60WQ_WQX,South Carolina Department of Health and Environmental Control,CONGAREE CK AT S-32-66,River/Stream,CONGAREE CK AT S-32-66,03050110,NA,NA,NA,NA,33.9373277,-81.0322639,NA,NA,NA,GPS Code (Pseudo Range) Differential,WGS84,NA,NA,NA,NA,NA,NA,US,45,063,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-08-28,2018-02-06,518918400,16.4435318275154
21SC60WQ_WQX-PD-091,Nitrogen,mg/l,194,2001-08-10T17:05:00Z,2018-01-16T18:21:00Z,2.6,POCOTALIGO RVR AT US 15 3.5 MI S SUMTER,21SC60WQ_WQX,21SC60WQ_WQX-PD-091,33.8756716,-80.3519593,03040205,21SC60WQ_WQX,South Carolina Department of Health and Environmental Control,POCOTALIGO RVR AT US 15 3.5 MI S SUMTER,River/Stream,POCOTALIGO RVR AT US 15 3.5 MI S SUMTER,03040205,NA,NA,NA,NA,33.8756716,-80.3519593,NA,NA,NA,GPS Code (Pseudo Range) Differential,WGS84,NA,NA,NA,NA,NA,NA,US,45,085,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-08-10,2018-01-16,518659200,16.435318275154003
21SC60WQ_WQX-C-015,Nitrogen,NA,12,2001-08-20T15:50:00Z,2018-01-24T14:17:00Z,-Inf,HALFWAY SWP CK AT SC 33 -SC-007,21SC60WQ_WQX,21SC60WQ_WQX-C-015,33.60561,-80.641692,03050111,21SC60WQ_WQX,South Carolina Department of Health and Environmental Control,HALFWAY SWP CK AT SC 33 -SC-007,River/Stream,HALFWAY SWP CK AT SC 33 -SC-007,03050111,NA,NA,NA,NA,33.60561,-80.641692,NA,NA,NA,GPS Code (Pseudo Range) Differential,WGS84,NA,NA,NA,NA,NA,NA,US,45,017,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-08-20,2018-01-24,518486400,16.42984257357974
21SC60WQ_WQX-E-086,Nitrogen,mg/l,240,2001-08-13T18:15:00Z,2018-01-16T16:52:00Z,4.42,EDISTO RVR AT S-18-29,21SC60WQ_WQX,21SC60WQ_WQX-E-086,33.061112,-80.5229371,03050206,21SC60WQ_WQX,South Carolina Department of Health and Environmental Control,EDISTO RVR AT S-18-29,River/Stream,EDISTO RVR AT S-18-29,03050206,NA,NA,NA,NA,33.061112,-80.5229371,NA,NA,NA,GPS Code (Pseudo Range) Differential,WGS84,NA,NA,NA,NA,NA,NA,US,45,029,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-08-13,2018-01-16,518400000,16.427104722792606
21SC60WQ_WQX-SV-325,Nitrogen,mg/l,234,2001-07-09T16:05:00Z,2017-12-12T15:46:00Z,2.79,UPPER THREE RUNS AT SRP ROAD A,21SC60WQ_WQX,21SC60WQ_WQX-SV-325,33.2390293,-81.7436972,03060106,21SC60WQ_WQX,South Carolina Department of Health and Environmental Control,UPPER THREE RUNS AT SRP ROAD A,River/Stream,UPPER THREE RUNS AT SRP ROAD A,03060106,NA,NA,NA,NA,33.2390293,-81.7436972,NA,NA,NA,GPS Code (Pseudo Range) Differential,WGS84,NA,NA,NA,NA,NA,NA,US,45,003,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-07-09,2017-12-12,518400000,16.427104722792606
21SC60WQ_WQX-CSTL-121,Nitrogen,mg/l,118,2001-07-10T15:00:00Z,2017-12-13T16:25:00Z,2.03,COOSAWHATCHIE RIVER AT SC 363,21SC60WQ_WQX,21SC60WQ_WQX-CSTL-121,32.8532936,-81.1611007,03050208,21SC60WQ_WQX,South Carolina Department of Health and Environmental Control,COOSAWHATCHIE RIVER AT SC 363,River/Stream,COOSAWHATCHIE RIVER AT SC 363,03050208,NA,NA,NA,NA,32.8532936,-81.1611007,NA,NA,NA,GPS Code (Pseudo Range) Differential,WGS84,NA,NA,NA,NA,NA,NA,US,45,049,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-07-10,2017-12-13,518400000,16.427104722792606
21SC60WQ_WQX-PD-203,Nitrogen,NA,146,2001-08-16T16:35:00Z,2018-01-16T17:00:00Z,-Inf,PUDDING SWP AT SC 527 8.1 MI NW OF KINGSTREE,21SC60WQ_WQX,21SC60WQ_WQX-PD-203,33.7286743,-79.9444814,03040205,21SC60WQ_WQX,South Carolina Department of Health and Environmental Control,PUDDING SWP AT SC 527 8.1 MI NW OF KINGSTREE,River/Stream,PUDDING SWP AT SC 527 8.1 MI NW OF KINGSTREE,03040205,NA,NA,NA,NA,33.7286743,-79.9444814,NA,NA,NA,GPS Code (Pseudo Range) Differential,WGS84,NA,NA,NA,NA,NA,NA,US,45,089,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-08-16,2018-01-16,518140800,16.418891170431213
21SC60WQ_WQX-SV-137,Nitrogen,mg/l,192,2001-07-16T17:15:00Z,2017-12-13T14:35:00Z,1.08,TWELVE MILE CK AT S-39-337,21SC60WQ_WQX,21SC60WQ_WQX-SV-137,34.7428546,-82.8021016,03060101,21SC60WQ_WQX,South Carolina Department of Health and Environmental Control,TWELVE MILE CK AT S-39-337,River/Stream,TWELVE MILE CK AT S-39-337,03060101,NA,NA,NA,NA,34.7428546,-82.8021016,NA,NA,NA,GPS Code (Pseudo Range) Differential,WGS84,NA,NA,NA,NA,NA,NA,US,45,077,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-07-16,2017-12-13,517881600,16.410677618069816
21SC60WQ_WQX-RS-01028,Nitrogen,mg/l,26,2001-07-11T18:10:00Z,2017-12-07T15:09:00Z,2.82,THICKETTY CREEK AT RD SR 11-104 BIG PINE HUNT CLUB; 9 M E OF PACOLET,21SC60WQ_WQX,21SC60WQ_WQX-RS-01028,34.9260711,-81.5618382,03050105,21SC60WQ_WQX,South Carolina Department of Health and Environmental Control,THICKETTY CREEK AT RD SR 11-104 BIG PINE HUNT CLUB; 9 M E OF PACOLET,River/Stream,THICKETTY CREEK AT RD SR 11-104 BIG PINE HUNT CLUB; 9 M E OF PACOLET,03050105,NA,NA,NA,NA,34.9260711,-81.5618382,NA,NA,NA,GPS Code (Pseudo Range) Differential,WGS84,NA,NA,NA,NA,NA,NA,US,45,021,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-07-11,2017-12-07,517795200,16.407939767282684
21SC60WQ_WQX-S-319,Nitrogen,NA,24,2001-07-13T17:30:00Z,2017-12-05T13:40:00Z,-Inf,REEDY RVR AT RIVERS ST; DOWNTOWN GREENVILLE,21SC60WQ_WQX,21SC60WQ_WQX-S-319,34.8448999,-82.4016769,03050109,21SC60WQ_WQX,South Carolina Department of Health and Environmental Control,REEDY RVR AT RIVERS ST; DOWNTOWN GREENVILLE,River/Stream,REEDY RVR AT RIVERS ST; DOWNTOWN GREENVILLE,03050109,NA,NA,NA,NA,34.8448999,-82.4016769,NA,NA,NA,GPS Code (Pseudo Range) Differential,WGS84,NA,NA,NA,NA,NA,NA,US,45,045,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-07-13,2017-12-05,517449600,16.396988364134156
21SC60WQ_WQX-SV-352,Nitrogen,NA,122,2001-07-16T17:10:00Z,2017-12-06T16:28:00Z,-Inf,TURKEY CREEK AT S-33-227/S-19-68,21SC60WQ_WQX,21SC60WQ_WQX-SV-352,33.7943732,-82.144266,03060107,21SC60WQ_WQX,South Carolina Department of Health and Environmental Control,TURKEY CREEK AT S-33-227/S-19-68,River/Stream,TURKEY CREEK AT S-33-227/S-19-68,03060107,NA,NA,NA,NA,33.7943732,-82.144266,NA,NA,NA,GPS Code (Pseudo Range) Differential,WGS84,NA,NA,NA,NA,NA,NA,US,45,037,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-07-16,2017-12-06,517276800,16.39151266255989
21SC60WQ_WQX-C-074,Nitrogen,mg/l,250,2001-08-27T17:30:00Z,2018-01-16T18:24:00Z,3.04,CONGAREE RVR; WEST BOUNDARY OF CONGAREE SWAMP MONUMENT,21SC60WQ_WQX,21SC60WQ_WQX-C-074,33.809074,-80.8670434,03050110,21SC60WQ_WQX,South Carolina Department of Health and Environmental Control,CONGAREE RVR; WEST BOUNDARY OF CONGAREE SWAMP MONUMENT,River/Stream,CONGAREE RVR; WEST BOUNDARY OF CONGAREE SWAMP MONUMENT,03050110,NA,NA,NA,NA,33.809074,-80.8670434,NA,NA,NA,GPS Code (Pseudo Range) Differential,WGS84,NA,NA,NA,NA,NA,NA,US,45,079,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-08-27,2018-01-16,517190400,16.38877481177276
21SC60WQ_WQX-E-104,Nitrogen,mg/l,228,2001-07-16T15:25:00Z,2017-12-05T17:34:00Z,2.71,N FORK EDISTO RVR AT S-38-73,21SC60WQ_WQX,21SC60WQ_WQX-E-104,33.5766,-81.0384657,03050203,21SC60WQ_WQX,South Carolina Department of Health and Environmental Control,N FORK EDISTO RVR AT S-38-73,River/Stream,N FORK EDISTO RVR AT S-38-73,03050203,NA,NA,NA,NA,33.5766,-81.0384657,NA,NA,NA,GPS Code (Pseudo Range) Differential,WGS84,NA,NA,NA,NA,NA,NA,US,45,075,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-07-16,2017-12-05,517190400,16.38877481177276
21SC60WQ_WQX-CSTL-120,Nitrogen,NA,148,2001-09-05T15:25:00Z,2018-01-25T14:37:00Z,-Inf,LITTLE SALKEHATCHIE RIVER AT SC 63 -SNIDERS HWY,21SC60WQ_WQX,21SC60WQ_WQX-CSTL-120,32.8881992,-80.8747959,03050207,21SC60WQ_WQX,South Carolina Department of Health and Environmental Control,LITTLE SALKEHATCHIE RIVER AT SC 63 -SNIDERS HWY,River/Stream,LITTLE SALKEHATCHIE RIVER AT SC 63 -SNIDERS HWY,03050207,NA,NA,NA,NA,32.8881992,-80.8747959,NA,NA,NA,GPS Code (Pseudo Range) Differential,WGS84,NA,NA,NA,NA,NA,NA,US,45,029,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-09-05,2018-01-25,517190400,16.38877481177276
21SC60WQ_WQX-S-123,Nitrogen,mg/l,272,2001-07-19T15:25:00Z,2017-12-07T15:37:00Z,4.2,LITTLE SALUDA RVR AT S-41-39 5.2 MI NE SALUDA,21SC60WQ_WQX,21SC60WQ_WQX-S-123,34.0440913,-81.6976733,03050109,21SC60WQ_WQX,South Carolina Department of Health and Environmental Control,LITTLE SALUDA RVR AT S-41-39 5.2 MI NE SALUDA,River/Stream,LITTLE SALUDA RVR AT S-41-39 5.2 MI NE SALUDA,03050109,NA,NA,NA,NA,34.0440913,-81.6976733,NA,NA,NA,GPS Code (Pseudo Range) Differential,WGS84,NA,NA,NA,NA,NA,NA,US,45,081,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-07-19,2017-12-07,517104000,16.386036960985628
21SC60WQ_WQX-CSTL-121,Nitrogen,NA,130,2001-09-06T15:20:00Z,2018-01-25T15:50:00Z,-Inf,COOSAWHATCHIE RIVER AT SC 363,21SC60WQ_WQX,21SC60WQ_WQX-CSTL-121,32.8532936,-81.1611007,03050208,21SC60WQ_WQX,South Carolina Department of Health and Environmental Control,COOSAWHATCHIE RIVER AT SC 363,River/Stream,COOSAWHATCHIE RIVER AT SC 363,03050208,NA,NA,NA,NA,32.8532936,-81.1611007,NA,NA,NA,GPS Code (Pseudo Range) Differential,WGS84,NA,NA,NA,NA,NA,NA,US,45,049,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-09-06,2018-01-25,517104000,16.386036960985628
21SC60WQ_WQX-S-050,Nitrogen,mg/l,116,2001-07-19T15:10:00Z,2017-12-07T15:15:00Z,11.81,LITTLE SALUDA RVR AT US 378 E SALUDA,21SC60WQ_WQX,21SC60WQ_WQX-S-050,34.0079778,-81.7413465,03050109,21SC60WQ_WQX,South Carolina Department of Health and Environmental Control,LITTLE SALUDA RVR AT US 378 E SALUDA,River/Stream,LITTLE SALUDA RVR AT US 378 E SALUDA,03050109,NA,NA,NA,NA,34.0079778,-81.7413465,NA,NA,NA,GPS Code (Pseudo Range) Differential,WGS84,NA,NA,NA,NA,NA,NA,US,45,081,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-07-19,2017-12-07,517104000,16.386036960985628
21SC60WQ_WQX-S-324,Nitrogen,NA,72,2001-07-19T16:05:00Z,2017-12-06T15:24:00Z,-Inf,CLOUDS CK AT US 378,21SC60WQ_WQX,21SC60WQ_WQX-S-324,34.0336396,-81.5634179,03050109,21SC60WQ_WQX,South Carolina Department of Health and Environmental Control,CLOUDS CK AT US 378,River/Stream,CLOUDS CK AT US 378,03050109,NA,NA,NA,NA,34.0336396,-81.5634179,NA,NA,NA,GPS Code (Pseudo Range) Differential,WGS84,NA,NA,NA,NA,NA,NA,US,45,081,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-07-19,2017-12-06,517017600,16.383299110198493
21SC60WQ_WQX-SV-350,Nitrogen,mg/l,212,2001-07-26T18:00:00Z,2017-12-12T14:14:00Z,12.26,HOLLOW CREEK AT S-02-5,21SC60WQ_WQX,21SC60WQ_WQX-SV-350,33.3430059,-81.821991,03060106,21SC60WQ_WQX,South Carolina Department of Health and Environmental Control,HOLLOW CREEK AT S-02-5,River/Stream,HOLLOW CREEK AT S-02-5,03060106,NA,NA,NA,NA,33.3430059,-81.821991,NA,NA,NA,GPS Code (Pseudo Range) Differential,WGS84,NA,NA,NA,NA,NA,NA,US,45,003,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-07-26,2017-12-12,516931200,16.380561259411362
21SC60WQ_WQX-SV-250,Nitrogen,mg/l,208,2001-07-26T19:10:00Z,2017-12-12T13:34:00Z,1.1300000000000001,HORSE CK AT SC 125 1.5 MI SW CLEARWATER,21SC60WQ_WQX,21SC60WQ_WQX-SV-250,33.4782569,-81.9075412,03060106,21SC60WQ_WQX,South Carolina Department of Health and Environmental Control,HORSE CK AT SC 125 1.5 MI SW CLEARWATER,River/Stream,HORSE CK AT SC 125 1.5 MI SW CLEARWATER,03060106,NA,NA,NA,NA,33.4782569,-81.9075412,NA,NA,NA,GPS Code (Pseudo Range) Differential,WGS84,NA,NA,NA,NA,NA,NA,US,45,003,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-07-26,2017-12-12,516931200,16.380561259411362
21SC60WQ_WQX-CW-207,Nitrogen,mg/l,146,2002-01-10T15:40:00Z,2018-05-29T15:15:00Z,2.51,LK WATEREE AT END OF S-20-291,21SC60WQ_WQX,21SC60WQ_WQX-CW-207,34.4024897,-80.7883917,03050104,21SC60WQ_WQX,South Carolina Department of Health and Environmental Control,LK WATEREE AT END OF S-20-291,Lake,LK WATEREE AT END OF S-20-291,03050104,NA,NA,NA,NA,34.4024897,-80.7883917,NA,NA,NA,GPS Code (Pseudo Range) Differential,WGS84,NA,NA,NA,NA,NA,NA,US,45,039,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2002-01-10,2018-05-29,516931200,16.380561259411362
21SC60WQ_WQX-MD-257,Nitrogen,mg/l,80,2001-08-23T13:58:00Z,2018-01-09T14:04:00Z,0.907,RAMSHORN CREEK AT COOPER RIVER -19-03,21SC60WQ_WQX,21SC60WQ_WQX-MD-257,32.1288302,-80.8898735,03060110,21SC60WQ_WQX,South Carolina Department of Health and Environmental Control,RAMSHORN CREEK AT COOPER RIVER -19-03,Estuary,RAMSHORN CREEK AT COOPER RIVER -19-03,03060110,NA,NA,NA,NA,32.1288302,-80.8898735,NA,NA,NA,GPS Code (Pseudo Range) Differential,WGS84,NA,NA,NA,NA,NA,NA,US,45,013,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-08-23,2018-01-09,516931200,16.380561259411362
21SC60WQ_WQX-MD-257,Nitrogen,NA,116,2001-06-06T14:05:00Z,2017-10-19T14:32:00Z,-Inf,RAMSHORN CREEK AT COOPER RIVER -19-03,21SC60WQ_WQX,21SC60WQ_WQX-MD-257,32.1288302,-80.8898735,03060110,21SC60WQ_WQX,South Carolina Department of Health and Environmental Control,RAMSHORN CREEK AT COOPER RIVER -19-03,Estuary,RAMSHORN CREEK AT COOPER RIVER -19-03,03060110,NA,NA,NA,NA,32.1288302,-80.8898735,NA,NA,NA,GPS Code (Pseudo Range) Differential,WGS84,NA,NA,NA,NA,NA,NA,US,45,013,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-06-06,2017-10-19,516585600,16.369609856262834
21SC60WQ_WQX-MD-258,Nitrogen,NA,100,2001-06-06T14:12:00Z,2017-10-19T15:08:00Z,-Inf,RAMSHORN CREEK AT NEW RIVER -19-07,21SC60WQ_WQX,21SC60WQ_WQX-MD-258,32.1109611,-80.8985792,03060110,21SC60WQ_WQX,South Carolina Department of Health and Environmental Control,RAMSHORN CREEK AT NEW RIVER -19-07,Estuary,RAMSHORN CREEK AT NEW RIVER -19-07,03060110,NA,NA,NA,NA,32.1109611,-80.8985792,NA,NA,NA,GPS Code (Pseudo Range) Differential,WGS84,NA,NA,NA,NA,NA,NA,US,45,013,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-06-06,2017-10-19,516585600,16.369609856262834
21SC60WQ_WQX-E-104,Nitrogen,NA,32,2001-09-11T15:55:00Z,2018-01-24T18:04:00Z,-Inf,N FORK EDISTO RVR AT S-38-73,21SC60WQ_WQX,21SC60WQ_WQX-E-104,33.5766,-81.0384657,03050203,21SC60WQ_WQX,South Carolina Department of Health and Environmental Control,N FORK EDISTO RVR AT S-38-73,River/Stream,N FORK EDISTO RVR AT S-38-73,03050203,NA,NA,NA,NA,33.5766,-81.0384657,NA,NA,NA,GPS Code (Pseudo Range) Differential,WGS84,NA,NA,NA,NA,NA,NA,US,45,075,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-09-11,2018-01-24,516585600,16.369609856262834
21SC60WQ_WQX-CSTL-071,Nitrogen,NA,136,2001-09-13T16:30:00Z,2018-01-25T13:35:00Z,-Inf,HORSESHOE CREEK AT SC 64,21SC60WQ_WQX,21SC60WQ_WQX-CSTL-071,32.8128252,-80.5319922,03050207,21SC60WQ_WQX,South Carolina Department of Health and Environmental Control,HORSESHOE CREEK AT SC 64,River/Stream,HORSESHOE CREEK AT SC 64,03050207,NA,NA,NA,NA,32.8128252,-80.5319922,NA,NA,NA,GPS Code (Pseudo Range) Differential,WGS84,NA,NA,NA,NA,NA,NA,US,45,029,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-09-13,2018-01-25,516499200,16.366872005475702
21SC60WQ_WQX-CW-016,Nitrogen,NA,8,2001-09-19T18:30:00Z,2018-01-31T14:51:00Z,-Inf,CATAWBA RVR AT SC 9 AT FT LAWN,21SC60WQ_WQX,21SC60WQ_WQX-CW-016,34.7083234,-80.8675614,03050103,21SC60WQ_WQX,South Carolina Department of Health and Environmental Control,CATAWBA RVR AT SC 9 AT FT LAWN,River/Stream,CATAWBA RVR AT SC 9 AT FT LAWN,03050103,NA,NA,NA,NA,34.7083234,-80.8675614,NA,NA,NA,GPS Code (Pseudo Range) Differential,WGS84,NA,NA,NA,NA,NA,NA,US,45,023,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-09-19,2018-01-31,516499200,16.366872005475702
